timestamp,price,MA_50,MA_200,RSI_14,coin
2025-04-27 00:00:00,94644.06637120107,,,,bitcoin
2025-04-28 00:00:00,93809.33781968223,,,,bitcoin
2025-04-29 00:00:00,95030.60645474444,,,,bitcoin
2025-04-30 00:00:00,94256.35946318062,,,,bitcoin
2025-05-01 00:00:00,94235.75331048167,,,,bitcoin
2025-05-02 00:00:00,96426.94522273027,,,,bitcoin
2025-05-03 00:00:00,96855.5681343944,,,,bitcoin
2025-05-04 00:00:00,95922.86842404422,,,,bitcoin
2025-05-05 00:00:00,94326.62048529249,,,,bitcoin
2025-05-06 00:00:00,94758.8237105546,,,,bitcoin
2025-05-07 00:00:00,96854.53198815876,,,,bitcoin
2025-05-08 00:00:00,97026.49376966801,,,,bitcoin
2025-05-09 00:00:00,103076.27555512934,,,,bitcoin
2025-05-10 00:00:00,102962.54045692299,,,74.66486574064757,bitcoin
2025-05-11 00:00:00,104630.8792994166,,,76.94573611625277,bitcoin
2025-05-12 00:00:00,103994.061616746,,,77.77637155673118,bitcoin
2025-05-13 00:00:00,102876.8304286011,,,71.52080368018399,bitcoin
2025-05-14 00:00:00,104184.49039270742,,,76.45694540627674,bitcoin
2025-05-15 00:00:00,103594.42575090709,,,74.20480078163837,bitcoin
2025-05-16 00:00:00,103708.85136423641,,,71.10024834522692,bitcoin
2025-05-17 00:00:00,103556.03493982446,,,69.73082531981872,bitcoin
2025-05-18 00:00:00,103212.36483885496,,,72.23673504968713,bitcoin
2025-05-19 00:00:00,106030.6376831359,,,83.22609686231158,bitcoin
2025-05-20 00:00:00,105629.41580436694,,,80.91449719752544,bitcoin
2025-05-21 00:00:00,106786.71995834043,,,79.83839375775906,bitcoin
2025-05-22 00:00:00,109665.86371625263,,,82.65905380432582,bitcoin
2025-05-23 00:00:00,111560.356938144,,,77.91698675944198,bitcoin
2025-05-24 00:00:00,107216.66856870624,,,60.950052895207406,bitcoin
2025-05-25 00:00:00,107831.36374380375,,,58.710457965913214,bitcoin
2025-05-26 00:00:00,108861.81037744327,,101450.91888625573,62.97019453487357,bitcoin
2025-05-27 00:00:00,109377.71513263129,,101942.04051163675,67.89515962325794,bitcoin
2025-05-28 00:00:00,109068.45694901445,,102450.67781594783,64.22619024044494,bitcoin
2025-05-29 00:00:00,107838.18431100152,,102877.59707782305,61.91691176600987,bitcoin
2025-05-30 00:00:00,105745.41660358038,,103260.56564916972,55.147012193462736,bitcoin
2025-05-31 00:00:00,104010.91956242644,,103586.40452423455,51.06452392238481,bitcoin
2025-06-01 00:00:00,104687.50742934884,,103861.75659778851,53.39917253251089,bitcoin
2025-06-02 00:00:00,105710.00593822816,,104156.90452458295,49.19450512277942,bitcoin
2025-06-03 00:00:00,105884.74263221149,,104488.96699818852,50.64881836658004,bitcoin
2025-06-04 00:00:00,105434.47745144971,,104859.22889706044,46.43569962401626,bitcoin
2025-06-05 00:00:00,104812.9182188067,,105194.36538066884,35.480370464282615,bitcoin
2025-06-06 00:00:00,101650.7387545425,,105354.23893954832,22.441678712388097,bitcoin
2025-06-07 00:00:00,104409.74967959142,,105600.34746987908,41.43954353491738,bitcoin
2025-06-08 00:00:00,105681.4546141758,,105687.1867718473,43.69590592159482,bitcoin
2025-06-09 00:00:00,105692.24740699006,,105778.1770035162,40.1149080964432,bitcoin
2025-06-10 00:00:00,110261.57485948496,,105965.86685551848,52.200247809773934,bitcoin
2025-06-11 00:00:00,110212.73252109604,,106173.15588566348,52.88593468607181,bitcoin
2025-06-12 00:00:00,108679.9760916168,,106366.59407443067,52.09114562024352,bitcoin
2025-06-13 00:00:00,105979.22902375912,,106426.41869546572,50.56379723980746,bitcoin
2025-06-14 00:00:00,106045.56440819203,,106508.12331737523,55.33541749884429,bitcoin
2025-06-15 00:00:00,105482.90611628917,103403.88168584218,106567.25847577698,52.09829917097669,bitcoin
2025-06-16 00:00:00,105554.49383061715,103622.0902350305,106633.87377213672,49.568082005566936,bitcoin
2025-06-17 00:00:00,106951.2720181497,103884.92891899987,106758.50401144657,52.77387413834637,bitcoin
2025-06-18 00:00:00,104683.42479835715,104077.98528587211,106713.59691528727,48.21535950822357,bitcoin
2025-06-19 00:00:00,104722.695052907,104287.31199766663,106683.3728902386,49.7795115389419,bitcoin
2025-06-20 00:00:00,104690.65002458123,104496.40993194861,106613.50389244664,58.770811279470045,bitcoin
2025-06-21 00:00:00,103290.105144757,104633.67313038917,106400.9786067301,46.49480980592954,bitcoin
2025-06-22 00:00:00,101532.5683847329,104727.21313539593,106066.71898828309,37.39482095104719,bitcoin
2025-06-23 00:00:00,100852.58264648831,104825.80741984483,105854.58279087581,35.87063379808539,bitcoin
2025-06-24 00:00:00,105511.62437933135,105049.5074977256,105777.2581453934,36.2048187199628,bitcoin
2025-06-25 00:00:00,105976.06929808448,105273.8524094762,105681.06677608145,37.98558235498202,bitcoin
2025-06-26 00:00:00,107238.53045016268,105481.53237871626,105609.76061999916,45.848677972162776,bitcoin
2025-06-27 00:00:00,106984.01253775663,105680.68275407804,105540.27913962389,53.36835332556844,bitcoin
2025-06-28 00:00:00,107078.91560644074,105760.73555510427,105514.97018280519,53.457498921041015,bitcoin
2025-06-29 00:00:00,107331.58548463577,105848.11645565853,105567.84247884038,56.31654212499763,bitcoin
2025-06-30 00:00:00,108396.61631317894,105923.43119593378,105714.03237053214,59.09358282662424,bitcoin
2025-07-01 00:00:00,107132.79910701896,105986.20594573925,105795.54209312114,50.585793607368515,bitcoin
2025-07-02 00:00:00,105613.39974163055,106040.93733199983,105792.32188656788,53.153383412712,bitcoin
2025-07-03 00:00:00,108824.44423167943,106133.73640877927,105890.31193988348,61.44624595161154,bitcoin
2025-07-04 00:00:00,109602.20483914016,106253.89199054393,106029.23618613982,63.15842333007702,bitcoin
2025-07-05 00:00:00,108040.8919400104,106340.5328020594,106136.83531017994,62.61901118405251,bitcoin
2025-07-06 00:00:00,108217.46849992426,106433.7614732614,106355.72630169267,69.38442602176863,bitcoin
2025-07-07 00:00:00,109215.19771840284,106553.81813085236,106515.90790298641,73.81058382326606,bitcoin
2025-07-08 00:00:00,108300.71675785031,106599.21971234665,106603.21664110888,60.09359541952439,bitcoin
2025-07-09 00:00:00,108953.19187727802,106665.69523380486,106711.91479011848,60.629407559507136,bitcoin
2025-07-10 00:00:00,111327.53054245669,106756.51144548718,106747.44664621753,63.52535304650734,bitcoin
2025-07-11 00:00:00,115879.65030112496,106880.78717718465,106936.34390555182,72.91077105768406,bitcoin
2025-07-12 00:00:00,117571.02510036016,107001.00054042897,107232.71220584327,74.96916800597808,bitcoin
2025-07-13 00:00:00,117418.95745007684,107205.04631805638,107614.03648672052,74.12147204725,bitcoin
2025-07-14 00:00:00,119117.55666327637,107430.77017644582,108049.76956189,74.88254263625835,bitcoin
2025-07-15 00:00:00,119833.67446712355,107650.20745823943,108528.12850691781,80.24680908170022,bitcoin
2025-07-16 00:00:00,117678.19493404306,107816.21705426766,108932.25187703202,77.88712725691036,bitcoin
2025-07-17 00:00:00,118748.1627367753,108009.81117002288,109325.48156765287,75.45796444425712,bitcoin
2025-07-18 00:00:00,119445.36520434043,108241.95478788967,109817.5462478523,75.35610577443104,bitcoin
2025-07-19 00:00:00,117988.94664455787,108486.82538870921,110259.75463424067,75.7655567030298,bitcoin
2025-07-20 00:00:00,117901.62655900871,108764.63952864087,110700.1205187216,75.19856750861085,bitcoin
2025-07-21 00:00:00,117256.9208222684,109016.02779649924,111165.68104130532,71.31650474213217,bitcoin
2025-07-22 00:00:00,117482.46977767294,109251.47707328813,111697.34442106997,75.2610496369285,bitcoin
2025-07-23 00:00:00,119955.79570607653,109532.89813476543,112334.11818972291,77.513956279745,bitcoin
2025-07-24 00:00:00,118629.05588130427,109796.78970336255,112771.36590645535,69.26830083200393,bitcoin
2025-07-25 00:00:00,118354.43517438594,110067.62004247413,113183.97810233204,58.4351433845828,bitcoin
2025-07-25 13:57:33,115976.22312460326,110354.12972987532,113475.23452481341,44.80734538090281,bitcoin
2025-04-27 00:00:00,1821.2695303291391,,,,ethereum
2025-04-28 00:00:00,1793.6918440730135,,,,ethereum
2025-04-29 00:00:00,1799.50191449199,,,,ethereum
2025-04-30 00:00:00,1796.9720456768928,,,,ethereum
2025-05-01 00:00:00,1794.0495408617828,,,,ethereum
2025-05-02 00:00:00,1838.8543285925753,,,,ethereum
2025-05-03 00:00:00,1841.427590836958,,,,ethereum
2025-05-04 00:00:00,1834.501911876416,,,,ethereum
2025-05-05 00:00:00,1808.156093844096,,,,ethereum
2025-05-06 00:00:00,1820.0044598893596,,,,ethereum
2025-05-07 00:00:00,1816.1686943818438,,,,ethereum
2025-05-08 00:00:00,1810.3169269284476,,,,ethereum
2025-05-09 00:00:00,2197.5611893238784,,,,ethereum
2025-05-10 00:00:00,2341.407963002621,,,88.69406164891544,ethereum
2025-05-11 00:00:00,2583.6829051429513,,,91.68965532690697,ethereum
2025-05-12 00:00:00,2507.4693107597423,,,87.05904007887858,ethereum
2025-05-13 00:00:00,2492.426391077375,,,85.63471984382002,ethereum
2025-05-14 00:00:00,2676.639163127913,,,88.11570213875677,ethereum
2025-05-15 00:00:00,2603.7180887199615,,,83.07626873970074,ethereum
2025-05-16 00:00:00,2542.296692466797,,,78.35184412560258,ethereum
2025-05-17 00:00:00,2544.3870377235667,,,78.3434137821094,ethereum
2025-05-18 00:00:00,2475.0543933696913,,,74.58967817970365,ethereum
2025-05-19 00:00:00,2465.3409856139087,,,75.55449219348364,ethereum
2025-05-20 00:00:00,2526.989643891319,,,76.46595338285367,ethereum
2025-05-21 00:00:00,2524.2743433146065,,,76.53015383412841,ethereum
2025-05-22 00:00:00,2558.9502343769486,,,77.45557343073432,ethereum
2025-05-23 00:00:00,2657.1674447566115,,,71.39042792690636,ethereum
2025-05-24 00:00:00,2519.813809045145,,,58.35363365209033,ethereum
2025-05-25 00:00:00,2529.4429842284353,,,46.75283174152373,ethereum
2025-05-26 00:00:00,2546.6201163370915,,2235.6052526020358,52.52211085055325,ethereum
2025-05-27 00:00:00,2562.1729286392238,,2260.302032545705,54.490150570225296,ethereum
2025-05-28 00:00:00,2662.0940568241435,,2289.248772970743,48.94961434947181,ethereum
2025-05-29 00:00:00,2676.2674124507,,2318.4742895693666,55.72496796816944,ethereum
2025-05-30 00:00:00,2633.1392065286695,,2346.3465282644256,57.381622548772505,ethereum
2025-05-31 00:00:00,2524.4762348050726,,2370.694084729202,48.62094744823234,ethereum
2025-06-01 00:00:00,2532.3627853090866,,2393.811033286419,54.33855101152679,ethereum
2025-06-02 00:00:00,2538.3300584367485,,2417.0411155397455,55.55718281636185,ethereum
2025-06-03 00:00:00,2609.737253959435,,2442.8822936091797,56.20792222505537,ethereum
2025-06-04 00:00:00,2595.4689570062997,,2469.126055714586,55.250178909614164,ethereum
2025-06-05 00:00:00,2610.343189828259,,2495.4706800458825,53.90393939584241,ethereum
2025-06-06 00:00:00,2421.601103763502,,2515.651760358605,34.26923456417626,ethereum
2025-06-07 00:00:00,2481.4039836690267,,2538.0213289166245,47.138691222943415,ethereum
2025-06-08 00:00:00,2526.291995889778,,2548.979022468821,49.77698500779321,ethereum
2025-06-09 00:00:00,2508.784123584585,,2554.558227821553,47.323365195451785,ethereum
2025-06-10 00:00:00,2685.0001850413178,,2557.935470484832,57.07982047754313,ethereum
2025-06-11 00:00:00,2808.503208314919,,2567.969933736671,58.21574342372312,ethereum
2025-06-12 00:00:00,2776.1371915822333,,2577.426960420167,55.49205388138139,ethereum
2025-06-13 00:00:00,2653.158968452672,,2576.644287264325,51.01204908861376,ethereum
2025-06-14 00:00:00,2577.04861752583,,2575.7553048911873,52.74811235134133,ethereum
2025-06-15 00:00:00,2534.0702195359518,2379.6909851841706,2575.481089126826,50.08609404707646,ethereum
2025-06-16 00:00:00,2547.8456040920437,2394.2225066594287,2575.596374672442,50.47605433026606,ethereum
2025-06-17 00:00:00,2561.329843569428,2409.575266649357,2578.472223012433,47.4292265817047,ethereum
2025-06-18 00:00:00,2514.986700576147,2423.88496237104,2580.1270801778405,45.86664221756495,ethereum
2025-06-19 00:00:00,2521.3334233964915,2438.372189925432,2579.9385394946803,45.388297697899944,ethereum
2025-06-20 00:00:00,2522.1791903642184,2452.934782915481,2579.8687010630006,56.47098964270976,ethereum
2025-06-21 00:00:00,2405.695434213183,2464.2716050278927,2574.7602077242077,45.46017626624943,ethereum
2025-06-22 00:00:00,2270.581996055585,2472.8546931322653,2561.874026100841,36.16366340904789,ethereum
2025-06-23 00:00:00,2227.4287266371684,2480.7132294274807,2552.1278566872415,35.18710906196681,ethereum
2025-06-24 00:00:00,2423.899644268608,2493.028100435971,2548.6097453552475,36.54055222634302,ethereum
2025-06-25 00:00:00,2446.539301545049,2505.5587972690846,2545.273718195513,29.175677727341025,ethereum
2025-06-26 00:00:00,2417.2267855277296,2517.5799590920024,2540.442180091796,29.278546401485542,ethereum
2025-06-27 00:00:00,2415.031864876594,2529.674257850965,2532.206773693544,34.02372956575802,ethereum
2025-06-28 00:00:00,2423.0302896731746,2534.183639857951,2523.7655362676264,38.62729999428713,ethereum
2025-06-29 00:00:00,2437.133001780241,2536.0981406335036,2517.231996109346,42.52333248429957,ethereum
2025-06-30 00:00:00,2502.6672721177083,2534.477827972999,2516.505030686434,46.77308579427892,ethereum
2025-07-01 00:00:00,2488.190781689803,2534.0922573916,2515.0326305657914,44.783352927799186,ethereum
2025-07-02 00:00:00,2405.1045592800183,2532.3458207556528,2510.5917805939002,42.55297945461627,ethereum
2025-07-03 00:00:00,2574.067718495133,2530.2943918629976,2509.4027960784233,52.92846117178856,ethereum
2025-07-04 00:00:00,2590.132231590221,2530.0226747204024,2509.224905231221,53.71087083131634,ethereum
2025-07-05 00:00:00,2509.236345783362,2529.3614677867336,2505.854677096391,55.88296357175277,ethereum
2025-07-06 00:00:00,2517.37917835065,2528.821310599275,2509.047279582629,66.38681620424279,ethereum
2025-07-07 00:00:00,2571.358192115984,2530.7473865742013,2512.0457531975276,72.51255294464903,ethereum
2025-07-08 00:00:00,2543.6317028067488,2532.313200918058,2512.6237434280933,60.05953760800604,ethereum
2025-07-09 00:00:00,2615.7759888945047,2534.0889278181216,2516.190138938424,63.12682133895082,ethereum
2025-07-10 00:00:00,2772.5795626609174,2539.055032205048,2519.1094515257437,73.01171407446688,ethereum
2025-07-11 00:00:00,2948.4462027029053,2546.844951571567,2523.7742180053438,78.19957030806283,ethereum
2025-07-12 00:00:00,2958.8514450990992,2552.878631578417,2529.8646931225726,78.25490688004763,ethereum
2025-07-13 00:00:00,2942.9616055388096,2561.34158750829,2539.5247810254436,76.62316177172048,ethereum
2025-07-14 00:00:00,2974.2654952333387,2570.238037728388,2552.765343615694,75.749342770752,ethereum
2025-07-15 00:00:00,3012.1797069059276,2579.549229539765,2568.7023265280263,77.89591396916953,ethereum
2025-07-16 00:00:00,3133.069857747011,2590.9671681219206,2588.2098016498585,87.25552468660608,ethereum
2025-07-17 00:00:00,3368.126521526108,2605.08781741596,2615.1030242484144,88.06306047199725,ethereum
2025-07-18 00:00:00,3481.8828152374017,2621.2001254716943,2647.3328947371238,89.08529611382806,ethereum
2025-07-19 00:00:00,3547.317079001209,2639.4836829211445,2681.532349923947,96.12407270543221,ethereum
2025-07-20 00:00:00,3594.3185010809702,2660.8805282466624,2717.270326947839,96.25344626041081,ethereum
2025-07-21 00:00:00,3758.605581813957,2685.40538417676,2762.367331867865,96.57771583343049,ethereum
2025-07-22 00:00:00,3765.453624023574,2709.9478554884968,2812.1963861334643,98.73246495888225,ethereum
2025-07-23 00:00:00,3746.9406687316323,2732.6919237839406,2862.846784203279,97.13302939868888,ethereum
2025-07-24 00:00:00,3630.053531480921,2753.3836152734334,2903.0519137770234,86.95836970700597,ethereum
2025-07-25 00:00:00,3708.4299352383423,2775.3453501816343,2945.114934900133,85.76179980502629,ethereum
2025-07-25 13:57:35,3693.7885902097046,2800.7890999105584,2987.666995056199,84.44588264985586,ethereum
